"LEA_STATE_NAME","TOT_RET_G12_M","SCH_SAL_TOTPERS_WOFED","SCH_FTE_TEACH_WOFED","SCH_SAL_TEACH_WOFED","SCH_NPE_WOFED","SCH_FTE_AID_WOFED","SCH_SAL_AID_WOFED","SCH_FTE_SUP_WOFED","SCH_SAL_SUP_WOFED","SCH_FTE_ADM_WOFED","SCH_SAL_ADM_WOFED","SCH_SAL_TEACH_WFED","SCH_FTE_AID_WFED","SCH_SAL_AID_WFED","SCH_FTE_SUP_WFED","SCH_SAL_SUP_WFED","SCH_FTE_ADM_WFED","SCH_SAL_ADM_WFED","SCH_SAL_TOTPERS_WFED","SCH_NPE_WFED","SCH_FTETEACH_TOT","SCH_FTETEACH_CERT","SCH_FTETEACH_NOTCERT","SCH_FTETEACH_FY","SCH_FTETEACH_SY","SCH_TEACHERS_CURR_TOT","SCH_TEACHERS_PREV_TOT","SCH_FTECOUNSELORS","SCH_FTETEACH_ABSENT","SCH_FTESECURITY_LEO","SCH_FTESECURITY_GUA","SCH_FTESERVICES_NUR","SCH_FTESERVICES_PSY","SCH_FTESERVICES_SOC"
"TEXAS",5,5345433,109.28,4445660,644663,1.96,34168,7.44,485320,4.17,397150,4764683,10.78,172457,6.35,548494,4.09,422442,5865919,743528,109.28,109.28,0,3,10,110,93,2.33,12,2,0.98,1,0,1
"TEXAS",2,1475367,23,1134713,452305,1,60610,3,1302476,2,112281,1138258,1,61749,3,1306020,2,112281,1480052.71,452305,26,26,0,5,3,26,26,1,7,0,0,0.25,0,0
"TEXAS",2,1899185,36.13,1502110,475490,3.9,49011,4,148512,2.24,166604,1565923,3.93,70815,2.5,148512,2.24,166604,1984802,495760,36.13,36.13,0,0,1,40,36,1.5,3,0.25,0,1,0.25,0
"TEXAS",4,3793666.27,64,2701326.46,767895.7,7,89041.2,10,581266.64,6,422031.97,2804616.75,10,131141.43,8,110432.09,6,422031.97,3960447.68,995710.75,65.76,59.84,5.92,5,0,64,46,3,20.92,1,0,1,0,0
"TEXAS",2,4251240,67.08,3276424,710977,6,106193,6.58,412540,4,371133,3537874,10,205636,6.02,472873,4,371133,4672466,748937,67.08,67.08,0,0,0,72,60,2,4,2,0,1.61,0,0
"TEXAS",16,7381642,119.97,6220689,823421,2.47,58178,14.16,878314,5,404196,6748055,8.34,156925,10.64,878314,5,404196,8007755,927689,119.97,119.97,0,18.99,9.5,129,102,5,0,0,1,1,1,0
"TEXAS",2,946629,13.95,757526,19605,0.98,16266,0,0,1.36,172837,757526,0.98,16266,0,0,1.36,172837,946629,19605,13.95,13.95,0,1,0,15,13,0,0,0,0,0,0,0
"TEXAS",9,7522560,132.04,6500276,845527,1.56,35188,9.52,631363,2.12,502765,7060379,6.35,120010,7.33,631363,1.89,502765,8167485,961671,132.04,132.04,0,17.5,10,141,99,5.49,0,0,2,1,0,0
"TEXAS",7,17352957.85,202.51,14908394.3,13882533.2,12,216071.07,23,1257207.35,11,971285.13,15283381.49,15,287369.04,24.5,1294751.46,11,971285.13,17836787.12,14294146.28,208.51,208.51,0,48.51,71.51,191,184,9,68.5,2,0,1,0,0
"TEXAS",8,18304448.49,204,15359300.73,20679387.63,8,169177.4,27.98,1811646.67,11,964323.69,16064005.21,10,211105.72,29.48,1914137.9,11,964435.77,19153684.6,21110234.1,216,216,0,28,53.5,193,188,9,63,2,0,1,0,0
"TEXAS",4,15798168.8,185,13467323.38,11297561.45,19,441297,19.98,1170796.3,8,718752.12,14341649.62,27,622534.29,19.98,1170796.3,8,718752.12,16853732.33,11653776.34,191,191,0,27.5,47.5,174,172,7,58.5,2,0,1,0,0
"TEXAS",9,16349324.01,193,14068298.7,47316664.73,16,283314.87,19.53,1308196.47,8,689513.97,14121318.7,19,322102.18,19.53,1308196.47,8,689513.97,16441131.32,47615903.5,194,194,0,11.5,22.5,177,176,8.53,55,2,0,1,0,0
"TEXAS",2,17407052.75,207.5,15313196.87,11609866.11,13,235009.2,16.47,968290.92,10,890555.76,15583696.67,14,262603.89,16.47,968290.92,10,890555.76,17705147.24,11920626.56,209.5,209.5,0,23,44,189,187,9,73.47,2,0,1,0,0
"TEXAS",4,17752579.22,206.98,15547889.95,6336692.1,11,192539.39,23,1334450.41,8,677699.47,15909426.37,14,234557.92,23,1334450.44,8,677699.47,18156134.2,6697886.13,211.98,211.98,0,13,44,183,187,8,54.98,2,0,1,0,0
"TEXAS",4,16730555.07,205.94,13989310.87,3972417.22,12,202149.71,21,1262445.28,12,1276649.21,14061312.91,14,237807.28,21,1262445.28,12,1276649.21,16838214.68,4277162.39,206.94,206.94,0,33.5,57.5,192,188,10,67.44,2,0,1,0,0
"TEXAS",2,16401074.36,205,14371054.26,6767512.99,9,152373.53,20.25,1098603.17,9,779043.4,14638233.81,11,204495.33,21.25,1154903.03,9,779043.4,16776675.57,7141988.9,210,210,0,35.5,61.5,185,182,8,51,2,0,1,0,0
"TEXAS",2,15920685.6,184.99,13664247.2,2447903.19,12,192168.66,17.5,1087495.17,9,976774.57,13666467.2,12,192168.66,17.5,1087675.17,9,976774.57,15923085.6,2764813.8,184.99,184.99,0,27.5,33.5,161,165,7,63,2,0,1,0,0
"TEXAS",0,13498512.69,175,11693080.03,2698893.63,13,198172,18,772295.82,9,834964.84,11693080.03,13,198172,18,772295.82,9,834964.84,13498512.69,3032480.71,175,175,0,42,55,169,150,7,58,2,0,1,0,0
"TEXAS",16,8829331.93,134.15,7885735.35,964389.99,1,27095.76,9,308685.14,7,538466.44,8485220.42,10,197941.22,9,308685.14,7,538466.44,9530313.22,991551.61,187.5,187.5,0,10.9,39.1,188,158,6,40,2,2,2,0.4,0
"TEXAS",0,1448558,27,1257519,631046,2,19533,2,66412,1,76975,1257519,2,19533,3,66412,1,76975,1448696,631046,27,27,0,3,1,27,19,1,19,0.34,0,0.34,0,0
"TEXAS",0,2524415,38,2175774,499343,1,22532,2,157931,5,168179,2175774,2,22532,7,211722,3,226452,2636481,527567,38,38,0,0,0,38,38,2,14,0.5,0,1,0,0
"TEXAS",0,2177183,39,1963384,523034.64,2,0,1,64934,2,148865,1963384,2,42672,1,64934,2,148865.5,256471,606651.33,39,39,0,4,5.5,36,36,1,8,2,0,1,0,0
"TEXAS",4,4315059.67,72,3178733.17,387548.33,9,128321.18,16,523033.29,6,484972.03,3214248.47,11,162993.66,19,641880.13,6,484972.03,4504094.29,661633.29,73,71,2,5,1,73,73,3,0,1,0,1,0,0
"TEXAS",4,5022190,74,3534880,1125719,8,128821,33,1112290,3,255903,3591754,10,158467,39,116995,3,255903,5172519,1227570,75.25,75.25,0,9,5,75,75,2.25,64.4,1,0,1,0,0.9
"TEXAS",4,4237785,73.5,2997599,398228,4,44229,5,935813,3,325740,3369810,5,96098,5,816329,3,329340,4740174,439875,73.5,72,1.5,1,3,74,74,3,16,1,1,1,1,1
"TEXAS",19,14325227,223.6,11703695,842516,6.37,135023,30.9,2105742,9,811883,13164851,23.13,503061,26.96,2213120,9,811883,16241339,912160,223.6,223.6,0,7.17,13.5,239,216,9,79,3,0,2,0,0
"TEXAS",16,9929347,155.8,7738387,873112,10.22,192345,23.88,1591639,8,729417,8896054,20.27,479751,23.88,1865284,8,729417,11555708,903287,155.8,155.8,0,17.15,16,169,134,8,61,2,0,1,0,0
"TEXAS",35,10865405,182.78,8802301,463898,5.41,89736,22.04,1355930,8,720498,10299768,29.94,634494,24.04,1681576,9,798589,13311367,516623,182.78,182.78,0,15.32,17,196,174,7,53,2,0,2,0,0
"TEXAS",24,10205721,160.12,8104168,442150,8.48,147342,21.95,1621455,8,663922,9245917,22.22,446208,21.71,1837926,7,663922,11862807,470838,160.12,160.12,0,16.82,8.76,174,157,7,56,2,0,1,0,0
"TEXAS",10,11364162,177.89,9111132,620099,2.97,61032,28.2,1631743,10,730998,10051966,18.64,373966,22.93,1688278,8,730998,12674465,648221,177.89,177.89,0,9.95,12,192,178,7,47,2,0,1,0,0
"TEXAS",2,1344174,13.7,737855,81025,8.86,156243,3,189036,3,260190,737855,7.87,156243,4,238013,3,260190,1393151,88887,13.7,13.7,0,1,1,15,13,1,1,1,0,1,0,0
"TEXAS",2,13026487.3,181,10594300.61,812744.26,20.5,324097.51,18.5,956805.51,28,1151283.67,10601700.84,20.5,687679.18,18.5,957346.79,28,1151283.67,13362471.85,1859672.85,180.5,180.5,0,2,8,181,164,8,78,2,7,2,0,0
"TEXAS",2,1453912.08,19,1061671.08,33799.69,3,59679.18,3,99936.51,4,232616.83,10601671.08,3,59679.18,3,99936.51,4,232616.83,1387707.12,54141.88,19,19,0,0,2,19,16,1,8,1,0,0,0,0
"TEXAS",5,9422254.11,156,2357345.17,721592.05,19,0,25.3,0,29.5,0,0,35,0,25.3,0,29.5,0,0,0,35.6,0,0,0,0,51,40,0,48,3,3,0,0,0
"TEXAS",0,2023971,37,1725213,245426.81,5,97233,1,68757,2,132768,1725213,5,97233,1,68757,2,132768,2023971,250443.81,37,37,0,0,0,37,33,1,7,1,0,0.34,0,0
"TEXAS",2,5040064.81,52.73,3853894.65,1541014.1,15,157968.17,5,554632.04,10,408610.39,3853894.65,11,181018.46,18,607551.66,3.2,408610.39,5344035.85,1673493,53.9,51.9,2,5,3,51,39,2,0,1,0,0.5,0,0
"TEXAS",4,2367623,15.8,1195143,566635,0,0,0,0,0,0,1203135.85,0,0,0,0,0,0,0,0,26.6,26.6,0,0,2,27,27,1,0,0,0,0.3,0,0
"TEXAS",16,7546899,141.25,6158739,761893,3,76036,11.53,711499,7,556146,6809751,22.65,438509,11.53,764056,7,556146,8666589,766389,141.25,141.25,0,11.59,9,160,135,5.55,32.66,0,0,2.89,1.17,1
"TEXAS",9,7283211,136.5,5914258,536129,1.84,35073,15.66,767505,7.78,582977,6581717,19.8,429922,14.66,936108,7.78,582977,8514122,591121,136.5,136.5,0,7.86,8,153,134,5.56,42.09,0,0,2,1.17,1
"TEXAS",14,9645211,172.84,8019797,821729,7.82,141046,13.76,838028,9,623607,8750293,27.27,519411,13.76,838028,9,623607,10804079,821729,172.84,172.84,0,14.27,8.96,192,148,8.21,41.75,0,0,2,2,1
"TEXAS",4,5071424,96.9,4048926,597497,5.63,97819,8.5,414096,12,510583,4091085.13,9.63,172841,8.5,414096,12,510583,5188605,635909,96.9,95.9,1,5.9,11.55,97,98,4,30.73,1,2,2,0,0
"TEXAS",2,4435304,65.9,3515745,339786,6,56430,7.4,239380,4.7,623749,3560453,7.5,83542,7.4,239380,7.2,623749,4507124,339786,65.9,64.8,1.1,7,8,70,45,2,21,1,2,1,0,0
"TEXAS",40,8486595.43,153.24,8368509.84,550190.15,5,113439.02,16,944030,18,1007757.55,9653837.21,18,379306.05,16,944030.45,18,1007757.55,11984931.26,546126.9,168.47,167.47,1,15.04,6.75,193,193,10,35.5,1,0,1,0,0
"TEXAS",44,9323826.55,165.41,9240627.83,689026.6,3,78563.35,16,921418.45,19,981739,11108796.79,16,348801.82,16,922218.45,19,981739,13361556.06,684671.8,193.55,192.55,1,9.2,7,209,206,10,49.03,1,0,1,0,0
"TEXAS",43,8128170.33,143.91,8013209.59,679297.68,5,111051.12,16,925217,18,986725.98,9132796.23,18,368695.74,16,925217.04,18,986725.98,11413434.99,676027.73,156.56,154.56,2,6,13,178,178,10,37,1,0,1,0,0
"TEXAS",2,5076205.28,72.2,3095938.91,1416130.83,10,195974.47,34.19,814301.16,15.5,724025.33,3312911.32,10,195974.47,34.19,814301.16,15.5,724025.33,5076205.28,1479009.83,92.8,92.8,0,8,4,77,82,4.5,17,1,0,0,0,0
"TEXAS",4,2933364,51.34,2033414,576239,2,16208,12.94,513540,2.52,256947,2519676,3.88,62215,8.72,564850,2.52,256947,3516943,654824,51.34,51.34,0,1,2,56,46,3.25,17.62,1,2,1,0,0
"TEXAS",30,4779632.5,115.4,3643530.5,2703669.21,8,138239,12,313690,9,684173,3744830,13,228246,12,313690,9,684173,4970939,3878215.72,115.4,96.4,19,21.8,3,115,80,7,57,0,0,3,0,0
"TEXAS",2,1452515.84,37,848955.8,341210.97,9,155134.79,3,183438.5,3,161753.91,848930.8,1,18970.83,2,89842.92,1,60438.58,1018183.13,31696.64,37.3,37.3,0,3.1,2,41,32,2,19,1,0,1,0,0
"TEXAS",2,2789350.47,37.5,2176201.77,189299.29,5,84193.63,5.5,209688.12,2,156392.58,2375124.84,5,84193.63,5.5,209688.12,2,156392.58,2827465.94,198731.47,42,42,0,1,2,42,36,1,8,0.5,0,1,0.25,0
"TEXAS",0,1116124.8,18,881655.95,153248.96,1,14765.92,1,63118.8,2,156584.19,1029502.99,2,33861.02,1,63118.8,2,156584.19,1283067,250455.57,20,20,0,1,0,20,16,1,6,1,0,0.5,0,0
"TEXAS",2,1828901,39,1828901,1488720.54,9,177858.49,3,155288,12,230158,1828901,9,177858.41,4,182288,12,230158,590304.49,1594896.08,39,37,2,7,3,39,25,2,10,2,0,0,0,0
"TEXAS",4,3837031,70.3,3194251,4050608,2,36351,6.6,257775,4,116490,3344951,0,36351,6.6,352500,4,328605,789326,4249683,70.3,70.3,0,2.8,0,70,56,3,5,1,0,1,0,0
"TEXAS",12,3011071.86,49,2199435.92,1526739.54,8,93677.52,11,384136.5,8,426825.07,3119974.92,8,93677.52,9,400036.41,8,426825.07,4040513.91,1557484.2,49,49,0,9,0,49,37,2,1,2,0,1,0,0
"TEXAS",2,2256258.28,34,1453399.23,104822.41,26.05,1082416.23,14,33400,3,215678.12,1747708.67,29.6,1134671.63,1.51,67955.97,3,215678.12,2350578.28,167343.88,34,34,0,5,0,27,20,1,1,1,1,0,0.25,0
"TEXAS",2,7999198,114,5748958,1198592.92,37,393810,16.1,1073083,6,783707,5847403,37,395932,16,1156007,6,783707,8183049,1251404,114,114,0,7,6,114,92,6,21,2,0,2,0,0
"TEXAS",0,1563345,22.1,919593,425052.14,5.9,154542.1,2.9,132750,4,198004.93,919593.12,5.9,154542,2.9,132750.82,4,198004.93,1563345,298401.6,23,23,0,2,4,25,16,1,1,0.3,0,0.03,0,0
"TEXAS",14,8122540.76,107.46,6398534.26,1102094.56,3,68684.68,23.61,1157762.05,6.2,497559.77,7229181.22,12.74,276159.97,27.17,1374087.17,6.2,497559.77,9376988.13,1278030.31,115.4,110.4,5,8,8,116,90,7,115.4,2,0,2,0,0
"TEXAS",12,9502737.2,131.29,7565312.14,1149744.38,3,72120.43,24.76,1295050.97,6.2,570253.66,8310469.39,14.24,283867.8,29.25,1543006.4,6.2,570253.66,10707597.25,1259276.69,141.2,139.2,2,8,10,142,116,8,141.2,2,0,2,0,0
"TEXAS",11,9152967.06,138.9,6840802.63,342673.28,25.3,583444.62,15,763185.9,10,965533,7469068.5,25.3,674607.97,15,889157.32,10,965533.91,9998367.7,449755.15,138.9,138.9,0,10,10,142,144,8,56,3,8,1,0,0.5
"TEXAS",5,5085531.19,94.7,3934703.63,235723.07,7.7,133906.76,11,384311,4,632609.16,4347325.85,7.7,205701.1,11,410603.12,4,632609.16,5596249.23,315858.54,94.7,94.7,0,13,4,107,96,3,24,2,7,1,0,0.5
"TEXAS",0,2614267,49,2290219,210650,4,132470,1.45,31955,3,211305,2290219,4,181369,1.45,31955,3,211305,2614267,253305,49,49,0,3.7,0,49,43,2,10,2,0,1,0,0
"TEXAS",2,1693800.89,30,1236317.95,184549.37,1.5,23660.29,4,207547.39,5,226275.26,1291122.84,4,73583.38,4,207547.39,5,226275.26,1798528.87,184699.7,30,28,2,2,3,32,27,2,4,0.25,0,1,0,0
"TEXAS",2,3425150.54,56,2677405.04,501262.23,2,62759.75,9.7,304296,4.7,230471,2993836.21,7,215148.68,11.04,511184.09,4.9,276176.51,3996365.48,572472.63,61,61,0,2,1,69,60,2.2,0,0.2,0,0,0,0
"TEXAS",9,7582389,136.24,6646283,1206285,2,38569,11,917023,11,515099,7269387,13,253503,7.38,930077,6,515099,8433481,1271118,136.24,136.24,0,7.83,5.35,136,129,6,37,1,1,1,0,0
"TEXAS",2,444192,5.71,331671,15699,1,25259.02,0,0,2,84262,383581,1,25259,0,0,2,84262,496102,24422,5.71,5.71,0,0,0,5,6,1,5,1,0,1,0,0
"TEXAS",2,7330962,127.02,6241568,1284392,0,0,13.71,862044,10,501177,6880355,7.93,149376,11.14,990943,6,501177,8248024,1369183,127.02,127.02,0,4.13,8,127,118,6,28,1,0,1,0,0
"TEXAS",2,7907394,116,6209751,1000918,19.8,241870,131.3,701265,9,754508,9185068,19.8,404487,11.4,761235,9,756788,0,1215334,131,131,0,8.5,19,134,109,5,53,2,10,1,0,0
"TEXAS",2,3246622,43.86,2413111.35,15399.04,6,87599.38,5.91,232872,2.65,2245593,2413111.35,6,117133,4.91,284725,2.65,224593,3246622,3628869.94,43.86,43.86,0,3,4,48,30,2,0,1,0,1,0,0
"TEXAS",0,1823209,33.5,1474307,1010104,3.1,56029,2.83,57379,5,235494,1474307,3.1,56029,2.83,57379,5,235494,1823209,1074285,34.3,34.3,0,0,0,38,37,2,8,1,0.5,0.5,0,0
"TEXAS",28,7137225,139,5935092,722955,3,55289,12.86,809237,8,541856,6842161,19,335022,11.9,809237,7,541856,8324027,761244,139,139,0,5,7,155,136,5.75,36.54,0,0,1,0,0
"TEXAS",4,4420295,92.75,3431685,399167,4,64874,9.89,592427,7,464026,4177831,9,153428,8.5,592427,6,464026,5254995,451286,92.75,92.75,0,3,8.48,106,100,4,22.44,0,0,1,0,0
"TEXAS",0,716728,11.16,495925,21147,4.98,81103,2.69,96307,1,63473,538125,4.98,81103,1.85,96307,1,63473,758928,26131,11.16,11.16,0,1,0,12,10,1,8,0,0,0,0,0
"TEXAS",5,5816912.93,78,4092473.89,711753.91,0,0,9,498904.06,3,318830.37,4675757.01,12,242977.71,12,498904.06,5,525769.36,6762781.01,828561.91,82,82,0,9,8,88,73,4,13,2,0,1,0,1
"TEXAS",2,6856209.84,90,5017341.05,665507.09,0,4728,10,592133.72,3,326200.55,5760023.51,12,228447.74,13,592133.72,5,472277.97,7912076.79,843049.09,100,100,0,5,2,103,93,4,26,2,0,1,0,1
"TEXAS",5,2144748.93,22,1162208,873556.43,1,30098.96,3,182243.02,2,223261.87,1295088.64,4,100170.32,4,182243.02,2,223261.87,2180446.51,923791.64,23,23,0,1,0,24,23,0,4,1,0,1,0,0
"TEXAS",12,6664216.05,87,4795864.69,851420.24,1,28643.83,9,559088.86,3,321157.12,5689786.58,17,300959.26,13,559088.86,5,469787.33,7943983.58,1204780.78,101,101,0,6,7,103,92,4,20,2,0,1,0,1
"TEXAS",12,4961418.59,59,3180358.32,554028.11,0,7299,9,516374.15,3,323194.03,3959690.12,11,238528.09,12,516374.15,5,393747.6,6081382.52,1064723.11,72,72,0,6,7,73,57,3,9,2,0,1,0,1
"TEXAS",5,6843518.42,88,5014948.39,723353.35,1,30106.02,9,522732.5,3,3179210.11,5818045.69,18,359972.52,12,522732.5,5,456495.49,8026878.04,912214.02,103,103,0,6,5,102,87,4,17,2,0,1,0,1
"TEXAS",11,7055659.39,96,5111304.97,710401.97,0,9447.37,9,562775.09,3,337229.22,6000608.7,11,242178.26,12,562775.09,5,483662.22,8222956.56,1335651.99,109,109,0,15,7,112,90,4,21,2,0,1,0,1
"TEXAS",7,7501213.85,99,5473567.3,806023.92,1,46045.62,10,578505.79,3,411083.5,6292095.86,12,262928.53,12,578505.79,5,552766.44,8513379.44,1227050.73,113,113,0,9,6,114,94,5,13,2,0,1,0,1
"TEXAS",2,2571152.52,31,2571152.22,260903.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,1,5,1,31,23,2,10,1,0,1,0,0
"TEXAS",8,4754979,73.67,3624282,1148747,2,36557,12,635638,5,458502,4008462,6,108226,14,826346,5,458502,5401556,1415603,73.67,73.67,0,5,4,76,60,2,22,1,2,1,0,0.33
"TEXAS",85,9194171.67,123.96,6961333.52,15675116.62,3,56307.08,32.2,1371747.24,13.74,804783.83,7428301.67,9,188312.68,40.23,1786464.3,13.74,804783.83,10207862.48,17531336.44,133.71,128.14,5.57,4,9.57,136,128,10,55.77,3.16,1,2,0,0
"TEXAS",20,465719920,93.5,4657199.23,476100.35,13,210268.25,29.89,545683.91,6,432343.73,4657199.23,13,210268.25,29.89,566897.1,6,432343.73,5866708.2,1507588.74,124.29,120.29,4,12,1,126,100,8,26.5,2,0,1,1,1
"TEXAS",4,3935116,56.6,2893920,1357132,14,226913,16,599497,3,214786,2893920,0,0,4,223211,2,104233,3935116,1357132,56.6,56.6,0,4,3,73,66,2,0,0,0,0,0,0
"TEXAS",9,4859388,83.38,3976384,632915,1,19283,14.36,774720,6,510816,4354907,13,244851,14.8,825431,6,510816,5473062,668235,83.38,83.38,0,8,6.25,86,67,4,41,2.75,0,1,1,0.25
"TEXAS",6,8624718,143.12,7147811,698628,0.97,17936,16.61,1322450,7.05,626218,8000989,16.72,312079,13.38,1407367,6.05,626218,9809500,809775,143.12,143.12,0,4,9.53,150,124,6,37.01,1,0,2,0.5,0.4
"TEXAS",6,7752252,121.2,6371705,560451,0,0,20.19,1320368,6.05,539550,6940889,13.58,261271,16.45,1475936,5.05,539550,8679566,663980,121.2,121.2,0,6.8,0.57,129,109,6,25.64,1,0,3.81,1.3,0.4
"TEXAS",21,7920387.53,116.76,6133181.38,1145578.28,1,19602,16.33,830120.11,19,937483.99,6921379.25,7,141056.93,16.33,830120.11,18,937483.99,8830040.01,1238424.01,132,132,0,8,11,132,128,5,30,2,0,1,1,0
"TEXAS",12,9295091,141.46,7388911,1753201,4,81094,19.38,1362867,9,646960,7983823,13.81,284213,23.38,1609689,9,646960,10339944,0,141.46,141.46,0,14.82,4,145,115,6,0,0,0,1,1,0
"TEXAS",10,327035,3.62,175575,15571,0,0,2,59450,1,92010,175575,0,0,2,59450,1,92010,327035,0,3.62,3.62,0,0,2.2,5,6,0,0,0,0,0,0,0
"TEXAS",4,2822843.64,42,2147352.13,243550.8,6,101663.43,1,59210,10,514618.08,2147352.13,6,101663.43,1,59210,10,514618.08,2822843.64,555845.9,42,42,0,1,3,42,42,2,11,1,0,1,0,0
"TEXAS",4,3664110.25,57,2562351,491312,6,103451.4,10,472253.82,8,348812.26,2791901.81,11,186356.54,7,426910.34,9,348812.26,3767783.18,539496,57,57,0,0,6,57,43,3,10,0,0,2,0,0
"TEXAS",4,2642127.75,38,2130266,225394.71,4,67384.14,12,260067.36,2,184409.64,2663628.21,4,67384.14,12,260067.36,2,184409.64,511860,225394.71,38.2,38.2,0,2,2,38,31,1,3,1,0,1,0,0
"TEXAS",21,8405363.21,128.2,6928039.47,1155820.55,2,25132.14,17,822228.04,16,629963.56,7522086.83,4,78213.29,17,822228.04,17.5,637212.25,9059740.41,1155820.55,155,147,8,7,14,155,142,5,77,3,0,2,0,0
"TEXAS",0,662293.21,9,506944.06,13720.12,0,0,1,42435.37,2,112913.78,508444.06,0,0,1,42435.37,2,112913.78,663793.21,13720.12,9,9,0,0,0,9,9,1,4,0.5,0,1,0,0
"TEXAS",29,7575554,130.56,6395194,1893710,4,21974,30.66,1639959,16,503488,7159481,9.84,181937,16.76,1738304,6,503488,8499804,0,130.56,130.56,0,18.62,6,142,125,6,0,2,3,1,0,0
"TEXAS",17,8141660,134.98,6754727,1640079,4.9,53005,29.07,1405350,20,575679,7529538,9.8,188018,16.79,1514930,7,575679,9051484,0,134.98,134.98,0,10.74,7,144,131,6,0,2,3,1,0,0
"TEXAS",13,7274479,126.4,5972353,1552936,3.92,33162,28.84,1318972,16,512119,6919812,13.72,253530,16.26,1427880,6,512119,8495674,0,126.4,126.4,0,11,10.95,133,122,6,0,2,3,2,0,0
"TEXAS",28,8861982,154.29,7282029,1757677,3.92,33634,33.09,1522356,23,669643,8224505,8.82,162157,20.53,1748405,8,669643,9990210,0,154.29,154.29,0,18.57,9.69,164,150,8,0,1,3,2,0,0
"TEXAS",17,5689168,100.53,4689993,1745274,1.96,18862,22.94,1182786,14,422958,5231075,10.64,196189,13.52,1234496,5,422958,6407577,0,100.53,100.53,0,21.13,9,108,89,4.83,0,1,3,1,0,0
"TEXAS",11,863554,11.95,605895,226372,0,0,4,182486,1,75173,631325,2.94,56143,3,182486,1,75173,945127,0,11.95,11.95,0,0.75,0,13,15,1,0,1,1,0,0,1
"TEXAS",2,1319736,15.33,712836,136941,9.7,191112,8,243379,3,149761,739516,10.68,209189,5,243379,2,149761,1364493,0,15.33,15.33,0,0,1,16,13,1,0,1,4,1,0,0
"TEXAS",27,5273906.27,80,4006441.22,1559168.76,10,194180.8,7,193288,3,211880.95,4006441.22,10,194180.8,6,140084,3,211880.95,5273906.27,1559168.76,80,73,7,25.3,23.1,112,110,2.9,29,1,0,1,0,0
"TEXAS",0,14790106,125,10692371,1840860,0,0,0,0,0,0,10954356,0,0,0,0,0,0,0,1851214,104,104,0,0,0,104,106,5,0,1,0,2,0,2
"TEXAS",14,14108219.02,192.5,11442256.89,2618829.89,18,456973.53,52.8,1332999.57,13.4,875989.03,12346382.26,19,483407.32,52.8,1332999.57,13.4,875989.03,0,4102304.16,207.05,207.05,0,13,9,198,195,9.3,47,3,0,2,2,2
"TEXAS",0,4839532,73.69,3796305,5040482,0,0,14.85,707553,7,546565,4115388,7.87,157805,14.85,707553,7,546565,5316420,5359565,73.69,73.69,0,6.4,4.8,81,76,3,25,1.4,1,1,0,0
"TEXAS",4,4209471.37,70.8,3456789.41,245506.79,4,54938.97,10.5,284260.57,13,413482.42,3456789.41,4,54938.97,10.5,284260.57,13,413482.42,4209471.37,295848.99,74,74,0,1,3,74,64,2,30,1,0,1,0,0
"TEXAS",8,4310066,67.4,3336971,4266156,2.94,61829,7.52,339295,7,599345,3762121,6.94,137318,8.52,373060,7,599345,4844470,4691306,67.4,67.4,0,3.2,7,77,56,2,1,1,0,1,0.33,0
"TEXAS",4,4016118.56,66.13,3142589.75,2546858.5,9.93,156284.17,3,115165,3,217024.68,3299675.75,9.93,156284.17,3.2,119172.52,3,217024.68,4119492.56,2590092.64,69.13,69.13,0,1,2,72,61,3,0,0,0,1,0,0
"TEXAS",2,5927780,98.5,4642111,458023,14,279434,8,470399,9,464778,4779966,16,308877,8,470399,10,544050,6174350,513681,98.5,96.5,2,2,2,334,324,3,13,2,0,1,0,0
"TEXAS",2,2471379.12,119,2095988.86,1838221,2,44498.08,2,82991.55,2,154721.74,2095988.86,2,44498.08,2,82991.55,2,154721.74,2471379.12,1838221,34,34,0,2,2,34,25,2,7,0.34,0,1,0,0
"TEXAS",17,8341993.48,122.05,5133826.63,2550750.79,3,57470.58,4,131452,6,410016,4848071.63,11,183694.98,4,256965,6,410016,183694.98,2702348.64,133.88,49.09,84.79,13,0,137,147,5,3,6.16,6.16,2,0,0
"TEXAS",9,458537.06,5,247128.06,20962.18,1,19500,0,0,2,125294,247128.06,1,19500,0,0,2,125294,19500,20962.18,6,1,5,0,0,6,7,0,1,0,0,0,0,0
"TEXAS",4,4215830,78.73,3331963,962793,4.91,72804,8.56,423462,6.33,403043,3835586,10.73,164329,5.32,423462,4.66,403043,4810978,998630,78.73,78.73,0,10.85,7.25,90,57,3.07,23.86,0,0.97,0.97,0,0
"TEXAS",2,132246,2.98,118389,5772,0.8,13857,0,0,0,0,118389,0.8,13857,0,0,0,0,132246,5772,2.98,2.98,0,0,0,3,1,0,0,1,0,0,0,0
"TEXAS",4,7463602,143.64,6054626,890079,3.32,115896,12.89,488665,11,673031,6339064,9.94,232633,14.69,650039,10,673031,8011151,1046751,143.64,143.64,0,6.04,3.58,167,140,1,22,2,2,0,0,1
"TEXAS",2,373862,7.64,267107,14729,0,0,1,65400,1,31016,267107,0,0,1,65400,1,31016,373862,14729,7.64,7.64,0,0,0,9,9,1,2,2,0,0,0,0
